Date of Product Buy,Discount,Product Buy Price,Product Original Price,Product Release Date,Product Category,Season Bought,User ID
1620404766,49.0,11.3,22.1,1612816209,Screens,0,278
1639364846,73.0,24.0,89.0,1625336155,Phones,1,627
1618226073,78.9,12.1,57.2,1622477541,Televisions,0,361
1610093585,55.5,15.6,35.0,1612139889,Consumer Electronics,4,307
1637078785,23.5,85.2,111.4,1630427398,Home Care,3,641
1628844959,34.1,35.4,53.7,1618434024,Phones,0,893
1613128369,54.3,39.1,85.7,1617544978,Printers,3,196
1610383082,66.1,17.7,52.4,1622837501,Home Care,3,304
1619847467,54.0,36.5,79.5,1637127674,Phones,3,892
1625658325,0.8,28.4,28.7,1633651908,Beauty,3,689
1633851049,75.1,19.2,77.1,1636735326,Beauty,1,337
1612350659,17.6,82.0,99.4,1612972498,Furniture,2,331
1619276360,55.7,25.0,56.5,1623061516,Phones,2,161
1636240547,77.1,8.5,37.2,1623441195,Informatics,4,570
1630536142,10.0,46.4,51.5,1612503194,Informatics,0,814
1624852181,41.0,66.6,112.7,1635397121,Informatics,3,899
1616580403,30.0,83.4,119.1,1635458159,Home Care,4,8
1618119675,48.4,48.2,93.3,1621240912,Consumer Electronics,0,710
1623378668,54.7,17.6,38.9,1623236650,Home Care,4,668
1633685620,46.1,58.8,109.1,1626842519,Televisions,1,85
1612482303,16.0,51.2,61.0,1627390323,Printers,4,459
1632691795,28.6,33.5,46.9,1635855333,Printers,0,669
1627940148,66.8,10.9,32.9,1637045737,Printers,1,622
1629534418,61.3,25.3,65.4,1616600893,Furniture,3,797
1627149031,26.3,54.7,74.2,1636348116,Audio,1,885
1632746047,72.8,14.1,51.9,1626431531,Furniture,2,729
1627957186,46.2,55.4,103.0,1627702876,Informatics,1,290
1623082341,58.1,48.5,115.7,1611130767,Screens,3,158
1615153349,15.4,51.8,61.2,1637301590,Home Care,1,315
1624365620,3.5,114.4,118.6,1636490481,Printers,2,669
1629415664,76.3,28.3,119.5,1639306762,Screens,3,390
1633185147,43.1,49.3,86.7,1630182307,Home Care,3,500
1617301688,22.5,13.7,17.6,1624601745,Phones,2,669
1612888087,79.9,6.6,32.8,1629238227,Audio,3,150
1639597498,79.3,6.2,30.0,1628629589,Printers,2,741
1640462662,72.8,8.8,32.3,1615333570,Printers,1,679
1626446415,34.0,53.4,81.0,1616937951,Furniture,2,579
1627367595,79.1,8.8,42.3,1610994993,Furniture,0,82
1609982979,30.3,37.8,54.3,1636500977,Screens,4,301
1639175976,42.6,48.4,84.3,1613053253,Furniture,3,838
1619116128,1.8,90.9,92.5,1623955916,Printers,0,279
1612992535,2.6,112.6,115.6,1630420204,Televisions,4,538
1626873547,16.6,13.7,16.5,1634558842,Informatics,1,41
1610313064,2.5,70.8,72.7,1639702267,Consumer Electronics,0,239
1618078892,7.0,15.5,16.7,1639847686,Home Care,2,619
1637304452,34.3,30.5,46.4,1630957276,Informatics,0,446
1622674372,6.7,108.1,115.9,1628765010,Informatics,0,113
1618312241,14.8,82.4,96.7,1613569698,Furniture,0,93
1638877406,33.6,34.9,52.5,1637356157,Beauty,1,610
1630524397,13.1,46.5,53.6,1639167134,Home Care,0,724
1619334684,58.3,37.1,89.0,1638691345,Consumer Electronics,4,717
1637558557,72.9,20.4,75.5,1616476207,Televisions,4,568
1617211537,36.8,12.8,20.3,1609741598,Screens,1,684
1621108352,73.8,18.4,70.3,1614978103,Televisions,2,270
1619373929,16.7,58.4,70.1,1610235995,Phones,2,172
1629198890,41.6,43.7,74.9,1640508799,Home Care,2,413
1611504314,2.9,79.7,82.0,1632244628,Screens,0,18
1615474306,56.0,28.9,65.8,1613015454,Home Care,0,665
1618111258,47.0,29.9,56.4,1633341794,Informatics,4,337
1625875618,39.6,9.8,16.3,1636180289,Home Care,3,126
1637300818,35.0,46.8,72.0,1638427077,Phones,3,721
1617431685,45.5,34.0,62.3,1624719804,Furniture,2,174
1624959780,42.6,59.4,103.4,1615864380,Televisions,1,70
1611104065,23.8,12.0,15.7,1617314596,Televisions,1,771
1632174846,48.0,14.9,28.7,1635602606,Televisions,4,206
1618299368,59.9,31.5,78.6,1612581922,Screens,1,393
1637629828,45.4,12.1,22.2,1628757357,Audio,2,673
1633474786,78.5,4.3,20.2,1640980192,Televisions,2,899
1617132500,7.0,21.6,23.2,1629319029,Informatics,0,858
1631634305,20.5,59.9,75.4,1625104959,Beauty,3,484
1620759484,74.8,19.8,78.5,1610718862,Consumer Electronics,3,854
1630720650,39.5,60.5,100.1,1614751855,Printers,1,422
1620305219,36.4,22.0,34.6,1626761862,Informatics,0,2
1621940826,48.4,9.7,18.7,1612194452,Screens,4,327
1630494254,59.3,30.1,74.0,1633401606,Televisions,2,839
1617050923,61.9,43.6,114.3,1640626764,Screens,4,837
1611520484,68.0,37.0,115.6,1629278844,Printers,3,502
1626367313,65.4,21.9,63.3,1622269139,Furniture,1,419
1628030021,37.7,27.2,43.7,1627362063,Informatics,4,503
1623192854,13.1,94.5,108.8,1635352296,Beauty,3,404
1618759684,13.3,99.8,115.1,1631491702,Informatics,1,414
1640600160,32.6,49.9,74.1,1622926698,Informatics,0,824
1612254303,67.9,11.4,35.6,1620628581,Consumer Electronics,3,185
1625688206,26.9,47.9,65.6,1611832908,Audio,4,586
1627479936,65.6,19.5,56.9,1635487714,Furniture,2,500
1618207493,44.5,46.0,82.9,1619265019,Printers,1,824
1627813634,34.4,73.1,111.6,1635652000,Furniture,3,210
1636481793,38.1,15.0,24.3,1625934959,Furniture,0,214
1621289497,69.3,5.7,18.5,1622773561,Audio,1,658
1623512915,63.2,9.5,25.9,1615841639,Beauty,3,192
1631060514,2.1,29.2,29.9,1629912770,Televisions,1,131
1627032165,13.6,56.5,65.4,1622303280,Consumer Electronics,2,78
1616989558,7.2,18.0,19.3,1634666763,Printers,2,833
1610186801,41.7,21.9,37.7,1616465616,Phones,1,750
1621063389,61.9,37.2,97.6,1635997027,Televisions,1,234
1634429305,43.9,26.1,46.4,1639512970,Home Care,4,55
1611720333,47.3,42.3,80.3,1617375423,Audio,1,378
1624002736,11.5,60.2,68.0,1617540484,Consumer Electronics,4,697
1630257356,52.5,46.6,98.1,1638058839,Consumer Electronics,0,349
1632787239,67.5,22.1,67.9,1639122067,Screens,4,793
1615316227,41.6,46.7,79.9,1637737423,Phones,4,852
1632217275,62.7,13.9,37.3,1627521353,Furniture,3,386
1639626463,71.4,32.9,114.8,1620496288,Televisions,0,104
1628801106,42.2,26.5,45.8,1619862985,Furniture,3,755
1619862524,76.8,6.1,26.4,1637331349,Televisions,0,184
1638043260,70.2,17.1,57.3,1617473192,Consumer Electronics,0,354
1625433737,77.2,5.2,22.8,1615835954,Furniture,2,512
1621569554,66.7,39.1,117.2,1637874590,Consumer Electronics,0,366
1640797862,2.0,63.8,65.1,1633524159,Furniture,3,256
1617401537,20.4,28.7,36.0,1610074874,Furniture,2,271
1620236045,60.2,42.9,107.8,1610302861,Home Care,0,217
1630737872,24.6,63.2,83.8,1629548768,Furniture,4,757
1638971324,13.1,57.6,66.3,1611833312,Furniture,4,591
1625201261,9.1,90.6,99.7,1629230030,Beauty,3,254
1630939897,15.8,44.6,53.0,1612154596,Screens,1,210
1638055365,17.0,69.6,83.9,1624210895,Home Care,3,299
1632681870,64.9,14.8,42.1,1617610219,Furniture,4,457
1627494952,16.6,23.6,28.3,1627658531,Furniture,3,356
1622847742,40.4,27.1,45.4,1634545190,Informatics,1,0
1619282615,33.6,18.1,27.2,1639172445,Informatics,0,633
1636376644,35.7,32.2,50.1,1633763247,Screens,4,596
1631413573,23.2,45.9,59.7,1622785840,Consumer Electronics,0,594
1636759875,7.1,50.0,53.8,1623205314,Beauty,1,815
1616468035,20.0,93.3,116.5,1630698329,Screens,1,219
1613807842,6.6,63.9,68.4,1624180527,Beauty,1,232
1637905792,57.3,25.2,59.1,1636954475,Phones,2,405
1618723356,72.0,25.3,90.4,1627040828,Furniture,0,347
1621180723,21.4,57.6,73.4,1624369958,Phones,0,292
1640987031,15.3,41.9,49.4,1613114393,Informatics,4,473
1626902344,65.1,34.7,99.6,1614110882,Informatics,2,247
1637585511,23.3,46.4,60.5,1621631250,Beauty,3,851
1620437344,7.4,105.1,113.4,1640921714,Consumer Electronics,3,36
1639164407,43.6,17.5,31.1,1640871946,Screens,0,235
1621492254,51.2,19.2,39.3,1640285776,Printers,1,139
1638774305,24.2,53.4,70.5,1615537610,Televisions,4,698
1624978011,34.2,16.1,24.5,1627550148,Consumer Electronics,1,482
1633619626,34.3,51.5,78.4,1626002436,Phones,2,4
1628463750,53.5,45.0,96.7,1638217023,Televisions,4,326
1640807118,45.8,20.1,37.2,1632968771,Consumer Electronics,1,600
1626872611,50.1,17.9,35.9,1620914863,Informatics,0,15
1612868979,40.6,31.6,53.1,1619788040,Televisions,0,662
1612819067,67.2,20.6,62.6,1610769578,Televisions,2,201
1624621659,15.6,77.8,92.2,1624416427,Screens,3,790
1631910408,39.0,50.6,82.9,1633273604,Home Care,1,659
1619892776,9.4,22.1,24.4,1621940214,Printers,2,637
1620002782,73.2,5.2,19.5,1629662857,Screens,1,838
1630855710,25.5,21.1,28.2,1638855490,Home Care,1,862
1618592918,77.4,9.2,41.0,1625220873,Audio,2,600
1616321989,60.0,8.0,20.1,1637147167,Furniture,0,476
1625689859,53.2,25.2,53.9,1628492874,Audio,1,801
1615024458,76.4,12.9,54.9,1631653917,Informatics,3,354
1637794711,19.4,55.2,68.5,1626791862,Informatics,3,891
1637204050,65.2,12.7,36.4,1621028118,Home Care,1,735
1636271391,59.9,16.4,40.8,1618120740,Home Care,1,246
1633619033,71.8,5.0,17.7,1630557153,Televisions,2,211
1614305330,24.4,67.3,89.0,1619471010,Informatics,2,284
1610223826,54.9,18.1,40.2,1638792015,Televisions,4,245
1633661996,21.8,19.8,25.3,1614857521,Phones,3,13
1628595985,17.2,35.3,42.7,1617618091,Home Care,0,361
1615388191,54.8,42.8,94.8,1619672456,Phones,1,479
1625959964,58.8,19.3,46.8,1637029509,Beauty,4,865
1623082425,6.3,14.7,15.7,1640523321,Furniture,0,633
1626171109,11.5,83.2,94.0,1610276433,Furniture,3,87
1622260000,42.3,57.2,99.2,1611803343,Home Care,4,524
1613703216,21.7,32.2,41.1,1617362919,Home Care,3,509
1614163174,3.8,15.3,15.9,1620853658,Informatics,4,690
1615640338,79.4,22.3,108.7,1623446672,Audio,4,741
1615593540,39.3,18.8,31.0,1612090203,Informatics,4,587
1633812295,26.8,79.2,108.1,1614495474,Televisions,1,6
1629197599,7.3,98.6,106.4,1633761511,Televisions,4,536
1619828265,66.7,21.3,63.9,1635797439,Informatics,1,55
1634014655,20.9,68.7,86.8,1635378764,Furniture,4,570
1629932025,43.1,49.7,87.3,1636931080,Furniture,2,636
1614298325,21.4,81.4,103.5,1636648080,Televisions,3,218
1619105259,74.0,12.3,47.3,1628523030,Informatics,1,419
1613396941,52.7,51.3,108.4,1612288909,Home Care,4,283
1618633241,35.3,71.5,110.5,1639969626,Screens,4,889
1612369292,26.4,43.1,58.6,1635771656,Home Care,4,384
1640275253,72.0,23.7,84.5,1635689773,Home Care,2,425
1630019099,55.9,34.5,78.3,1635059923,Screens,2,332
1615245019,61.8,39.0,102.1,1620749519,Audio,0,766
1621473114,56.0,33.7,76.5,1634724302,Audio,4,736
1612059664,67.6,36.7,113.2,1627074950,Printers,0,59
1618672207,24.3,34.2,45.2,1624983607,Audio,2,749
1623117387,58.9,23.6,57.5,1621475557,Printers,1,138
1615636245,75.6,11.5,47.2,1630122714,Phones,4,43
1619321171,62.7,24.2,64.9,1627910839,Printers,4,739
1621572003,15.1,78.9,92.9,1610353706,Beauty,1,28
1609694590,47.1,23.9,45.3,1621052941,Furniture,3,507
1622296860,7.4,18.8,20.3,1621460623,Audio,2,568
1627294462,28.5,34.1,47.8,1620458556,Beauty,0,284
1640605719,39.1,45.8,75.3,1613458021,Beauty,0,430
1626904262,4.0,69.7,72.6,1623879158,Televisions,4,485
1615509682,16.5,76.8,91.9,1630362828,Audio,2,308
1610387129,48.8,22.4,43.6,1622478711,Audio,4,10
1630003883,41.9,64.4,110.8,1618107118,Home Care,0,758
1610041161,14.6,27.2,31.9,1638453498,Furniture,0,185
1623925757,58.8,10.4,25.3,1612627309,Printers,2,885
1609676286,59.2,15.0,36.7,1640840880,Printers,0,58
1639766140,80.0,5.7,28.6,1635915340,Consumer Electronics,2,18
1633773118,7.2,42.9,46.2,1624096278,Home Care,0,578
1629893467,12.9,13.2,15.2,1632983980,Screens,2,426
1619183445,46.0,46.4,86.0,1610397144,Televisions,2,87
1624529572,55.9,43.1,97.7,1619391241,Audio,2,611
1615852503,67.9,17.4,54.3,1638938608,Screens,3,665
1613862272,39.8,17.4,28.9,1635166072,Televisions,1,383
1623695580,9.7,98.1,108.7,1620821482,Printers,4,787
1611918136,1.9,21.4,21.8,1612168888,Beauty,2,523
1640547924,52.7,51.8,109.6,1640205241,Informatics,4,349
1613533715,26.4,28.6,38.8,1631936731,Phones,0,606
1632569233,1.5,41.3,41.9,1634651410,Consumer Electronics,3,570
1618476444,71.1,26.9,92.9,1627188617,Screens,0,467
1635540249,57.7,50.5,119.4,1614136688,Informatics,4,820
1626420941,42.0,54.7,94.3,1639363187,Consumer Electronics,2,51
1623526399,65.8,6.4,18.7,1615584007,Home Care,4,757
1617896801,31.7,27.4,40.1,1636332726,Informatics,0,417
1638677869,67.1,26.3,80.0,1611969384,Home Care,4,94
1623595055,45.1,65.4,119.0,1616883420,Phones,4,265
1621750793,50.5,26.9,54.2,1613232242,Consumer Electronics,1,896
1616557774,79.2,4.5,21.6,1621900839,Furniture,0,0
1623918075,5.4,14.4,15.3,1636571594,Screens,4,617
1632556859,27.3,85.4,117.4,1630776667,Printers,1,739
1619808599,76.2,21.6,90.9,1631442959,Informatics,2,105
1612474395,3.2,75.9,78.4,1626632166,Televisions,1,845
1635315860,63.4,28.4,77.6,1619724920,Beauty,4,82
1614728909,26.7,26.3,35.9,1638005542,Audio,1,617
1615389348,67.1,13.1,40.0,1621362410,Furniture,0,627
1619137478,63.0,21.9,59.2,1614890884,Beauty,0,456
1635921533,75.4,24.9,100.9,1621575648,Consumer Electronics,0,291
1633348773,73.6,23.5,89.0,1625417897,Consumer Electronics,1,691
1629575237,35.2,21.6,33.4,1612217963,Audio,2,722
1623279332,79.8,13.9,68.6,1626576182,Home Care,2,556
1640280509,48.6,51.8,100.8,1612497850,Consumer Electronics,3,689
1639929856,29.2,59.3,83.8,1623879505,Printers,4,619
1609706705,51.9,19.7,41.0,1609504249,Home Care,3,855
1633524556,78.8,5.6,26.3,1611859471,Informatics,1,593
1633503839,13.4,50.4,58.2,1633981997,Informatics,0,386
1615712208,24.6,11.9,15.8,1639221957,Beauty,3,58
1636629098,36.8,15.5,24.4,1617595045,Phones,0,507
1627459186,16.6,16.5,19.8,1613780627,Audio,2,582
1629563887,42.5,41.9,72.9,1610392836,Home Care,0,428
1618429002,46.6,26.7,50.0,1611117112,Printers,1,582
1621251360,11.4,93.9,106.1,1638436176,Home Care,0,898
1632735561,32.9,43.4,64.8,1630277918,Furniture,2,875
1616707639,60.8,16.0,40.9,1640238101,Televisions,2,22
1615645116,62.5,28.5,76.0,1619018399,Informatics,0,171
1615051636,19.3,44.0,54.5,1615870108,Audio,1,289
1628390191,3.6,48.3,50.1,1613114873,Informatics,3,753
1634451774,30.5,31.6,45.4,1628352621,Home Care,3,521
1632942009,73.4,9.6,36.2,1634552254,Informatics,2,18
1618988493,58.8,37.6,91.3,1627912270,Phones,4,219
1629642469,27.1,48.0,65.9,1634321287,Phones,1,533
1613595033,55.0,13.8,30.7,1640440701,Televisions,4,682
1621870391,32.3,66.1,97.7,1611173078,Furniture,4,381
1630855715,7.0,79.5,85.5,1635608298,Phones,0,619
1628768692,64.1,14.2,39.4,1630459794,Audio,4,893
1612460854,76.1,13.6,57.2,1634620384,Consumer Electronics,4,699
1611702047,57.3,22.9,53.7,1610971723,Home Care,3,209
1619748417,60.5,11.1,28.2,1629110638,Consumer Electronics,4,506
1609698403,50.9,21.7,44.2,1640084991,Screens,1,223
1632282322,31.0,58.6,84.9,1622793259,Televisions,0,440
1637541980,8.7,105.5,115.6,1622871528,Audio,4,98
1633758684,17.1,37.1,44.8,1615475141,Phones,0,388
1639197507,76.5,27.6,117.1,1625097669,Screens,4,45
1640010632,63.0,37.0,100.0,1628443592,Informatics,0,532
1639431910,12.5,33.3,38.1,1616332087,Screens,2,444
1626900791,63.2,43.1,117.1,1629472052,Beauty,3,455
1629218500,70.6,14.6,49.9,1632879273,Consumer Electronics,4,156
1616761056,60.0,18.6,46.4,1619669233,Audio,0,793
1616963294,6.8,31.9,34.2,1609902308,Printers,1,761
1614843722,48.4,34.5,66.9,1626779765,Informatics,3,658
1634440896,66.5,39.5,117.8,1634075674,Printers,0,304
1625545352,57.5,29.2,68.9,1612163219,Screens,0,266
1619155665,52.9,33.3,70.7,1639213608,Furniture,4,653
1610091166,46.5,19.8,37.1,1623812180,Consumer Electronics,4,577
1630779954,34.8,78.0,119.6,1634130713,Screens,1,120
1639733677,63.0,14.8,39.9,1632135598,Televisions,3,706
1638472752,61.9,11.0,28.8,1634815244,Audio,2,794
1611078756,19.3,30.9,38.3,1619823789,Consumer Electronics,4,550
1636285092,41.1,53.5,90.8,1630911688,Informatics,2,326
1625814892,56.7,28.2,65.1,1619003475,Televisions,1,439
1640934338,8.0,29.4,31.9,1632130551,Informatics,2,674
1626802971,67.7,20.9,64.6,1627283856,Consumer Electronics,2,58
1618312065,20.7,23.8,30.0,1620472376,Home Care,4,283
1619609695,6.2,16.4,17.5,1618589760,Furniture,2,66
1616970128,40.5,62.0,104.1,1611817923,Informatics,2,537
1610891713,0.4,87.4,87.7,1639778386,Televisions,3,141
1632196872,39.5,36.0,59.5,1621607992,Audio,2,222
1625731121,32.1,48.5,71.4,1620141534,Consumer Electronics,3,391
1622755869,75.1,25.5,102.5,1615417507,Televisions,1,871
1637084838,68.1,5.0,15.5,1632963664,Informatics,4,571
1611800537,18.0,14.6,17.9,1616957796,Phones,1,595
1614363283,30.1,37.7,53.9,1622912685,Furniture,2,27
1622637699,40.9,36.2,61.3,1631477035,Home Care,4,699
1628816029,76.9,26.1,113.2,1609637162,Televisions,1,760
1636826362,75.2,22.6,91.1,1620788024,Beauty,1,457
1624321292,77.8,14.4,64.9,1640699545,Audio,4,51
1633279784,3.3,30.5,31.5,1615367568,Televisions,4,568
1640822309,68.9,32.5,104.4,1618357365,Audio,3,440
1638450796,75.0,6.0,24.0,1618910597,Audio,3,711
1622750947,17.1,43.8,52.8,1618771704,Screens,4,249
1638733449,44.7,14.1,25.6,1615662714,Home Care,0,432
1633238507,0.6,96.4,97.0,1618434850,Consumer Electronics,1,19
1632068970,27.0,80.7,110.6,1639580277,Informatics,0,803
1629620600,60.6,38.3,97.1,1640069899,Phones,1,408
1619587124,64.3,33.2,92.8,1628335704,Furniture,4,133
1625431722,71.1,15.8,54.6,1623056926,Audio,0,49
1634655136,16.1,99.0,118.1,1635234695,Consumer Electronics,1,202
1628315004,32.7,75.5,112.2,1625781847,Phones,2,690
1611348471,11.1,60.7,68.2,1609513269,Consumer Electronics,3,778
1613510491,46.4,18.7,35.0,1618900278,Audio,0,885
1619956467,23.7,53.6,70.3,1631905625,Beauty,1,474
1622555540,7.7,37.9,41.1,1610737728,Consumer Electronics,3,128
1612678127,45.0,34.8,63.3,1618293967,Consumer Electronics,0,732
1640817013,49.2,42.6,83.9,1612740636,Screens,2,511
1634648807,10.9,72.5,81.3,1612591678,Printers,2,711
1616626922,2.2,52.9,54.0,1621556418,Audio,0,800
1627145397,79.5,8.8,42.8,1634685673,Televisions,4,795
1633833762,28.1,41.5,57.7,1633204487,Furniture,2,744
1614167955,6.7,107.9,115.6,1636501170,Furniture,3,55
1630883989,16.8,95.5,114.8,1634736834,Beauty,4,599
1639335808,72.7,20.3,74.6,1622160145,Informatics,1,319
1610564884,38.4,73.9,119.9,1623973569,Audio,1,532
1616339699,12.6,33.0,37.7,1618244827,Furniture,3,648
1611909635,35.2,33.2,51.3,1634752301,Phones,1,499
1635669163,25.4,81.0,108.6,1633067767,Televisions,0,360
1612649210,78.0,22.7,102.9,1621199095,Informatics,4,94
1630512588,72.2,10.3,37.2,1613397214,Consumer Electronics,1,364
1624755907,64.4,26.8,75.4,1616647585,Phones,2,865
1617191070,48.3,13.0,25.2,1631699755,Televisions,4,811
1612936232,45.0,65.1,118.2,1613736130,Phones,0,744
1634014584,70.1,11.8,39.5,1634187521,Audio,0,274
1623196017,8.1,18.1,19.7,1618837245,Home Care,0,599
1638011557,31.8,72.4,106.1,1632299763,Consumer Electronics,3,810
1638619487,11.5,29.9,33.8,1623584646,Televisions,0,263
1625471561,73.7,8.7,33.1,1620216246,Beauty,1,537
1638015553,21.7,86.4,110.3,1636073213,Beauty,0,853
1632805284,24.7,40.7,54.1,1631751797,Screens,0,794
1638483726,14.3,50.7,59.2,1623937413,Home Care,3,104
1638748107,28.1,26.8,37.3,1613371341,Printers,1,740
1617319688,33.1,74.5,111.4,1611279942,Screens,3,22
1627784275,23.7,37.3,48.9,1614169539,Phones,0,92
1620898708,67.0,30.6,92.7,1632740210,Televisions,0,12
1612158155,7.0,92.0,98.8,1631261609,Screens,1,24
1615640101,67.0,32.1,97.2,1635753267,Informatics,0,601
1634712169,3.6,102.9,106.8,1635652325,Informatics,0,892
1610950331,79.0,14.5,69.2,1630364185,Printers,1,743
1627666404,51.7,57.7,119.5,1637331593,Screens,1,202
1614400848,31.5,58.4,85.2,1625946892,Beauty,4,164
1631583793,7.4,88.4,95.5,1630495792,Screens,2,284
1609519216,62.5,18.9,50.5,1631608574,Televisions,3,336
1640037025,9.4,71.1,78.5,1628147321,Furniture,3,25
1634126948,43.8,44.9,79.9,1639240015,Screens,1,301
1620356410,75.6,7.8,31.9,1636234594,Phones,2,173
1620687847,75.0,21.0,83.9,1621491715,Phones,4,233
1628380222,58.1,42.2,100.7,1620417279,Furniture,2,130
1616179587,28.6,35.6,49.8,1637816001,Informatics,3,651
1628926624,73.6,8.5,32.3,1634970084,Televisions,3,424
1613415542,25.4,83.3,111.7,1633820798,Furniture,2,407
1626253622,55.5,30.2,67.9,1630282514,Audio,3,664
1627598686,9.2,67.0,73.8,1610107866,Home Care,2,489
1629742604,42.8,37.2,65.1,1622507360,Consumer Electronics,1,397
1633891727,23.2,20.4,26.6,1616619627,Televisions,3,464
1638659453,14.0,99.5,115.8,1616768751,Audio,3,747
1615421039,19.0,67.4,83.2,1614951413,Home Care,3,401
1622189906,49.6,29.0,57.5,1628518638,Printers,4,775
1621184969,48.0,40.4,77.7,1612355029,Home Care,4,19
1630620405,69.0,20.3,65.4,1614278951,Informatics,3,364
1633175815,56.4,29.1,66.6,1610307660,Furniture,0,517
1611909869,26.3,23.8,32.3,1610810695,Consumer Electronics,3,849
1627627945,47.4,18.6,35.5,1617683774,Screens,2,717
1640645467,52.5,48.9,102.9,1639848346,Printers,0,765
1621264762,75.9,19.1,79.2,1615341672,Printers,3,259
1616020105,58.8,27.0,65.6,1614894958,Home Care,0,893
1617725306,39.8,14.3,23.8,1634879335,Screens,4,618
1625606574,29.3,47.3,66.8,1625549176,Informatics,0,787
1622696226,62.8,44.2,118.9,1637700847,Home Care,2,794
1640157011,78.8,23.0,108.3,1616379429,Screens,3,270
1627844194,69.2,11.4,37.0,1621795385,Informatics,3,181
1626052250,77.7,14.8,66.6,1616826624,Televisions,2,359
1632091618,50.6,42.8,86.6,1624592440,Phones,0,632
1619802600,38.7,37.4,61.1,1637611848,Phones,4,86
1624420310,41.1,21.9,37.1,1625545126,Beauty,0,306
1640832269,39.1,37.6,61.8,1614604580,Furniture,4,580
1621775364,8.1,76.6,83.3,1636082991,Televisions,0,227
1627050222,34.2,67.6,102.8,1632800453,Consumer Electronics,4,100
1617824215,4.6,52.7,55.2,1632859628,Beauty,2,486
1616162621,72.3,7.6,27.5,1618111263,Printers,3,669
1628398082,70.9,15.3,52.5,1610619523,Informatics,0,583
1631523815,22.4,81.6,105.2,1637249306,Televisions,1,899
1619136248,67.0,18.7,56.5,1617302303,Screens,2,98
1612327914,2.4,67.1,68.7,1617382140,Furniture,4,235
1622117015,20.8,17.3,21.8,1631661328,Beauty,4,334
1639689088,62.3,39.0,103.4,1632449598,Screens,1,612
1613786705,26.2,25.3,34.3,1618773614,Phones,2,229
1618793128,21.7,81.5,104.1,1619288255,Televisions,0,870
1625152944,53.4,15.1,32.4,1625172676,Beauty,1,805
1620155094,6.9,65.3,70.1,1631690970,Consumer Electronics,1,261
1613965022,6.3,15.5,16.6,1613457607,Furniture,0,864
1609672005,13.6,28.3,32.7,1619387657,Televisions,0,422
1621065514,67.9,33.6,104.6,1618227296,Informatics,1,773
1628339895,62.7,6.9,18.4,1625160165,Beauty,3,403
1633537204,67.6,31.8,98.0,1621870855,Printers,0,665
1623765130,67.1,32.9,100.1,1615117201,Screens,2,779
1624435188,76.2,17.9,75.4,1614608245,Printers,3,199
1638321389,32.0,45.9,67.6,1620581495,Beauty,0,739
1620823232,59.9,12.8,31.9,1621193623,Televisions,4,590
1612991409,50.6,14.0,28.4,1625242997,Informatics,0,680
1619399503,22.7,29.5,38.1,1617332328,Screens,1,404
1627509992,68.4,12.1,38.2,1638350917,Beauty,3,256
1639191931,12.0,72.1,82.0,1623799482,Beauty,2,749
1626908683,71.3,17.1,59.5,1636677705,Televisions,3,533
1630739203,35.8,32.9,51.1,1637116640,Audio,3,120
1621363064,3.0,17.3,17.9,1628220234,Audio,1,219
1635886533,21.2,68.4,86.8,1636660636,Furniture,4,684
1630912432,39.5,44.5,73.6,1640405920,Beauty,2,268
1612407131,32.5,51.1,75.7,1631667200,Audio,2,899
1637652412,17.6,27.7,33.6,1633202887,Consumer Electronics,2,815
1629615856,1.3,62.3,63.1,1625846990,Televisions,2,109
1630271419,65.3,30.0,86.3,1633333721,Furniture,2,719
1619420629,53.0,22.0,46.8,1636130758,Printers,2,543
1620812097,76.5,17.1,72.8,1640451852,Informatics,3,627
1633991271,9.9,83.8,93.0,1615327895,Beauty,0,157
1620436740,11.0,96.7,108.6,1626440489,Home Care,3,2
1619018432,38.5,65.9,107.2,1634996176,Beauty,1,275
1610176990,48.7,13.7,26.6,1609562775,Informatics,4,121
1617946106,7.5,38.6,41.8,1639400685,Furniture,1,54
1624996877,29.3,26.8,37.9,1609906307,Home Care,1,221
1626085787,41.5,41.6,71.0,1625511992,Phones,0,501
1622972333,7.3,110.3,119.0,1610588052,Informatics,1,33
1625136642,1.7,65.2,66.3,1630069856,Printers,0,620
1611292448,19.8,59.5,74.2,1611140090,Phones,4,41
1625029262,54.0,35.9,78.0,1633528397,Home Care,2,836
1627062404,64.9,36.9,105.2,1622834092,Furniture,3,75
1611937910,45.5,41.1,75.4,1618734577,Printers,0,433
1613835180,10.6,102.8,115.0,1615910670,Home Care,2,691
1639014802,73.3,17.6,66.1,1615983410,Printers,2,16
1613726860,21.4,23.4,29.8,1617303399,Screens,1,850
1619281695,38.0,22.5,36.3,1625249606,Screens,4,550
1640133239,40.2,44.1,73.7,1640400657,Televisions,1,476
1637710310,5.4,15.7,16.6,1610862920,Informatics,2,485
1640616168,2.1,35.7,36.4,1625524519,Phones,0,240
1633093490,77.0,17.5,76.2,1625764162,Televisions,0,250
1613637688,34.6,31.2,47.7,1639222527,Furniture,1,576
1612554708,77.5,16.4,72.7,1621614356,Audio,4,578
1632896779,24.6,45.0,59.7,1640583422,Phones,1,870
1615225139,25.6,37.8,50.8,1612992040,Screens,2,483
1619939144,79.0,5.8,27.7,1638570722,Home Care,0,437
1636563790,79.8,9.6,47.4,1627789971,Audio,1,543
